epoch,lr,loss,iou,dice,val_loss,val_iou,val_dice
0.0,0.0001,1.1659308064293552,0.1989201704468213,0.006699813654278512,1.11835879070271,0.30248197832238405,0.006082259342638635
1.0,0.0001,1.0842540964677736,0.35978689056527763,0.013421257121195511,1.0615774331243992,0.4165955706778525,0.014539011051269824
2.0,0.0001,1.0361099920489572,0.3724771942730267,0.022973114068967314,1.0152905064632294,0.330131010240372,0.028029143232029853
3.0,0.0001,0.9957531487399881,0.3754014256732479,0.040495072751924724,0.9795362121433621,0.255720870894101,0.04944826665101899
4.0,0.0001,0.9486925838055549,0.3568467537509675,0.07680380288900614,0.9454658840506496,0.4612207900645278,0.07095610784762715
5.0,0.0001,0.8547406113379962,0.41091841049166866,0.18522321082798854,0.7865364845273131,0.44269767269241567,0.2558342302512037
6.0,0.0001,0.6931593512946909,0.45781261988323196,0.3937268695130366,0.6694608755001761,0.36903376737813665,0.3926923210453803
7.0,0.0001,0.5312822334371604,0.5331637076535036,0.5905140974907714,0.4920976734814108,0.47971053918734163,0.5696023238714937
8.0,0.0001,0.4373965443341763,0.5637247969342084,0.6734751760743091,0.46118022617414295,0.5393547326156646,0.6271147493127508
9.0,0.0001,0.4069589875251442,0.5741829647404079,0.7014244055854949,0.4588496950414751,0.5140403592329488,0.6296620624367003
10.0,0.0001,0.3821298557926308,0.5884395677016468,0.7212391507332591,0.41282668851466275,0.5155011561274603,0.6454396802325075
11.0,0.0001,0.36204212478228975,0.6044137862160128,0.7390675350587222,0.4512643902549139,0.4705614862293745,0.6046745733944558
12.0,0.0001,0.344236024691687,0.6188019250566492,0.753432638527891,0.4085404330526374,0.4996958579977061,0.6367435901106125
13.0,0.0001,0.3269167935306376,0.6352899742506327,0.7667735058484834,0.37662743525821124,0.5692597321178636,0.6934186340938588
14.0,0.0001,0.3245729843710924,0.6272427399626538,0.7617376949889815,0.41788648372725384,0.46877515810065923,0.6103139661464236
15.0,0.0001,0.32457785806679107,0.623734317139628,0.7602246667314805,0.34985614445608015,0.5966433001430683,0.7197106557914711
16.0,0.0001,0.2982329284022381,0.6570081520610856,0.785525828001968,0.345093165301538,0.5867782566919802,0.7153701575213449
17.0,0.0001,0.2952336050182968,0.6590554658239327,0.7881458861754019,0.40530975520750373,0.5550182187814156,0.6773452954543204
18.0,0.0001,0.2915527584490838,0.6589206668125378,0.7885032841414075,0.35949638744639045,0.5621183358656773,0.6933454833102828
19.0,0.0001,0.28647875200424877,0.6617033109653965,0.7896634212148984,0.3734514234850575,0.5249119395170818,0.6628816872664925
20.0,0.0001,0.29175639757281774,0.6583693899124673,0.7883310882171178,0.36856865905686914,0.5467964481682223,0.6821596117716059
