epoch,lr,loss,iou,dice,val_loss,val_iou,val_dice
0.0,0.0001,1.2425201132700041,0.069496089012446,0.005438744400849514,1.1787438571281323,0.19456507492185604,0.005194794928106004
1.0,0.0001,1.1643916527172187,0.2848103037781826,0.007361784824038415,1.1537861868696184,0.22506831749588826,0.008194193577075185
2.0,0.0001,1.1426143990708637,0.33609495812284845,0.00882475389086639,1.139428601484821,0.27227850808367077,0.008852982478097408
3.0,0.0001,1.1243547661737963,0.3715708237130158,0.010102508990005433,1.1209789205353267,0.3285685907300232,0.00958143405267651
4.0,0.0001,1.1086330200944627,0.37616472159438474,0.01137139403571801,1.1035039290914619,0.29004558807070746,0.01134977537935412
5.0,0.0001,1.0953520760907756,0.3702550304245373,0.012501787538361231,1.0887609277060122,0.3610488392821247,0.011735800301516235
6.0,0.0001,1.0813658419367556,0.41007804612266124,0.014408367223170944,1.0788509378515678,0.280476513086582,0.013239903057501433
7.0,0.0001,1.0695614876685204,0.4144328340421931,0.016154348543289374,1.0682728166882518,0.30849894525439425,0.015365476905596899
8.0,0.0001,1.0584293243946967,0.42229972189316045,0.018160956917346097,1.0540095770393394,0.4332520647553096,0.016360341954796485
9.0,0.0001,1.0477181436953606,0.4170079896482696,0.020416670909507464,1.049687094578482,0.2480220620612191,0.0193331755029161
10.0,0.0001,1.0378180479074453,0.41611829842881587,0.022970806975216588,1.0377348438120026,0.3919092761159704,0.02080568807918698
11.0,0.0001,1.0278665969124088,0.4407643646465442,0.026236151708832534,1.026555754265799,0.4662998338986099,0.022828439911864694
12.0,0.0001,1.0188206225246579,0.43227330956865406,0.029379854162009573,1.0194790421714013,0.4010199907030996,0.026350381618877056
13.0,0.0001,1.0095540521206794,0.4376194677727867,0.03340330835988332,1.0086026583350014,0.3298604875701568,0.03137104878795789
14.0,0.0001,1.0012946602973072,0.4119076574065211,0.03722485891216176,1.000180921568307,0.30189156562873365,0.035370881027785385
15.0,0.0001,0.9922402044395348,0.40918202216443555,0.042293993955886906,0.9942754357623779,0.29392460178324514,0.03990019969957536
16.0,0.0001,0.9815918423912742,0.4337980288473585,0.04898189185117109,0.9899233589941899,0.354535155072593,0.04021418911917199
17.0,0.0001,0.9709173475767111,0.4341153680678204,0.056178966021140114,0.9669092625637219,0.4002739530639468,0.05550011518503673
18.0,0.0001,0.9605499687906983,0.41929735013178926,0.06432050666208146,0.9697819793602231,0.4443277364491811,0.050162050427635954
19.0,0.0001,0.948533464174766,0.4109504546701757,0.07516109576059132,0.9449841033141276,0.3959165791594706,0.07379225470354459
20.0,0.0001,0.9305984492038751,0.4384475293739868,0.09103946889247522,0.9336944397656993,0.38105582440279473,0.08410883861210787
21.0,0.0001,0.909889774082543,0.46714578406478335,0.11110922176146232,0.9032032256167629,0.40023277773716015,0.11380285943758357
22.0,0.0001,0.8899780533143452,0.43164169153109144,0.13069768711814705,0.9083407638052355,0.5016964720322343,0.1070633742212361
23.0,0.0001,0.8592656949510822,0.4786136688451483,0.16307135837261225,0.8643522923892788,0.4783673240112905,0.1533584572026911
24.0,0.0001,0.8254036535690357,0.501930326772398,0.2106987762903707,0.8724565871854337,0.43709608470871303,0.14513548647960445
25.0,0.0001,0.7829663416781982,0.5380279721967558,0.2644213238963032,0.784186195743187,0.4235673804044679,0.24614583023879763
26.0,0.0001,0.7381215596740897,0.5489811860139218,0.3294188130824485,0.7219626058419087,0.4424622541934971,0.32017914872882297
27.0,0.0001,0.6924433088921881,0.5575081336750992,0.39653884746229684,0.6909364980648162,0.519915432665917,0.3740896873571867
28.0,0.0001,0.6331466112237472,0.6007102076122401,0.4775642955763909,0.6693840537016261,0.5688363179571585,0.40706985863749306
29.0,0.0001,0.5789342626155197,0.6234110530138194,0.5459187382358089,0.6057142357661333,0.5678296284625742,0.47289574416022134
30.0,0.0001,0.537623957767115,0.6249037687724669,0.5938839982749085,0.557505842416362,0.5723433446091111,0.5222618285615084
31.0,0.0001,0.4854821844340919,0.6496562897338869,0.6488959969517032,0.539813414602527,0.549020848137931,0.5473310562535291
32.0,0.0001,0.45720045762015626,0.6515781885136416,0.6798848919428578,0.4848661343714689,0.547944355145155,0.5895917115650783
33.0,0.0001,0.42195980008933454,0.6672569609638134,0.7114575292589572,0.47500665266850495,0.5440364001861245,0.6014222565913176
34.0,0.0001,0.39028816229917784,0.6822617228420282,0.739466481015937,0.4451158623874016,0.5621622375682309,0.6270399812958924
35.0,0.0001,0.3692414451922689,0.6808887533117394,0.7517787902816632,0.4162600724085607,0.5861387755212438,0.6628952739833271
36.0,0.0001,0.3532512802872565,0.6887623336671816,0.767254203546458,0.4002705809018797,0.5940828259654366,0.6796706209434379
37.0,0.0001,0.3346016449587686,0.6962674028607684,0.7799123825504376,0.40842858815742844,0.5755141594093153,0.6677853919535682
38.0,0.0001,0.32773130314497206,0.6964766386114547,0.7864592730205425,0.37898539569261097,0.6115780533878697,0.7004664443469422
39.0,0.0001,0.3058933534405448,0.7083154318443431,0.7993130753883942,0.38699730809896066,0.5949619178833155,0.6932219693516559
40.0,0.0001,0.30275656403852746,0.703753469721121,0.7990046522873977,0.38800395505572605,0.6095142252289112,0.7043034464990999
