epoch,lr,loss,iou,dice,val_loss,val_iou,val_dice
0.0,0.0001,1.1451006472459313,0.20382483431547138,0.008319981166734018,1.0943723734242772,0.25548232545832356,0.010326840256342501
1.0,0.0001,1.049912678684175,0.31190365468944553,0.019774748682177008,1.0465457211310307,0.18358209932326935,0.020382280438324955
2.0,0.0001,0.9855214807025173,0.3034342227202101,0.04590378288452131,0.946550250740491,0.2500164429740139,0.07148467815333447
3.0,0.0001,0.860200922391568,0.3526541311592531,0.16804302290289452,0.7977944927875178,0.36426671424126583,0.2299249699164126
4.0,0.0001,0.6582124122285936,0.4228285674400904,0.43298635649485423,0.6296321222864585,0.4123986342127264,0.4364527570595061
5.0,0.0001,0.5250213727151674,0.4642502225374259,0.5793767027097214,0.50624463181159,0.43403529650998995,0.5335828532412227
6.0,0.0001,0.46600464573148165,0.49965339910832623,0.6385732142633674,0.529117217110282,0.48303171642414056,0.5790809987105557
7.0,0.0001,0.4436625325888918,0.5243035031967042,0.668284300815041,0.43073077615167976,0.4820986626964355,0.6082746168318144
8.0,0.0001,0.41165920618565693,0.5309110380316291,0.6777950096337213,0.4318927041456232,0.4928847136762971,0.6186823896846655
9.0,0.0001,0.3981994953420427,0.5612090811394508,0.7051891855078574,0.4461140920813343,0.5002400744176538,0.6242302400892782
10.0,0.0001,0.37559202208853604,0.576011426976347,0.7192752886094571,0.4900648495391741,0.38736031490205286,0.5210887910158701
11.0,0.0001,0.38120877214110155,0.5604844917776979,0.7055499461831448,0.40998627757116807,0.480998858764379,0.6125180118884571
12.0,0.0001,0.3680793945523266,0.5808970075550941,0.7244419509415236,0.39590279595169536,0.5406808780850523,0.665175905979214
13.0,0.0001,0.3565201855774744,0.5927783775078203,0.7341861358213979,0.3898237291624184,0.5523166626264343,0.6777505629324122
14.0,0.0001,0.34960653499262606,0.5934396704413444,0.7344097060259026,0.43256531437987766,0.5412079391769645,0.6623763474790061
15.0,0.0001,0.3601629935190459,0.5897479486423955,0.7315533858312974,0.4140141757339325,0.5280124258024027,0.6559959324340774
16.0,0.0001,0.35079438667780705,0.5917493562590462,0.7335835210504293,0.4066366072169771,0.5366328374031893,0.6603448597025138
17.0,0.0001,0.3502163773595009,0.5909149584686803,0.7325692193515599,0.40442287140983485,0.4850621601084337,0.6155470484798238
18.0,0.0001,0.34823367483260337,0.5977029803888061,0.739021824935086,0.3696889204254927,0.5384685325226576,0.6693235009158119
19.0,0.0001,0.3356518184522904,0.6118881126337835,0.7495941998244898,0.3797873506993485,0.5402917985353588,0.669537115032363
20.0,0.0001,0.3340264401647315,0.6169623134239632,0.7540185310376378,0.371514385807132,0.5371598364355853,0.6696684636376694
21.0,0.0001,0.33631578783484695,0.6099137468598761,0.7479226013511118,0.37486691232327835,0.5706591071512804,0.6928932842284592
22.0,0.0001,0.31865602631492224,0.6288698853840808,0.763752727288456,0.3730826192387844,0.5548355429798189,0.6779894486997852
23.0,0.0001,0.3293761992082726,0.603032949391829,0.7422650865505833,0.3772325411589242,0.543362780157667,0.6717697635787411
24.0,0.0001,0.31373848198217724,0.6341215949821922,0.7673453236453895,0.4673192414402779,0.4867765655947471,0.605918765705685
25.0,0.0001,0.31588360465351367,0.6258772576751943,0.7604515946857665,0.39327497571352493,0.5260254661436446,0.6537324456237459
