epoch,lr,loss,iou,dice,val_loss,val_iou,val_dice
0.0,0.001,0.9846274948302116,0.050286670157545836,0.049932463526189276,0.8856077137400489,0.08391712694821737,0.12745061416428743
1.0,0.001,0.794470883849013,0.1546285474040348,0.2523318560212244,0.7799072978015367,0.1749333525205089,0.26223774258239685
2.0,0.001,0.7211901762785803,0.22149129559972497,0.34712994675537795,0.7680206506382219,0.20479078162456837,0.2933837940509216
3.0,0.001,0.6876055928511171,0.248043695782067,0.38201887758084296,0.7301250629797053,0.22524518457495243,0.31897570162853567
4.0,0.001,0.6618971868629068,0.26998303288598424,0.4093039371765473,0.7179967756469963,0.24438774271392585,0.3439096948011243
5.0,0.001,0.6416548446162056,0.2929510975218995,0.4364666755072016,0.6900763379381348,0.2552838750499607,0.3610893753895879
6.0,0.001,0.6365180207421155,0.2957508561676298,0.4403277846234103,0.6705881093134289,0.2671846000795151,0.37836700427051795
7.0,0.001,0.6079269669589802,0.32060893936901247,0.4692759372039658,0.7839042453834045,0.2069873538252101,0.29389686653955027
8.0,0.001,0.6015513165458165,0.32799940569678354,0.475569007602122,0.6535331392394425,0.274708826779822,0.3872374438398744
9.0,0.001,0.5862190527391191,0.3418772783585822,0.49172245739621895,0.6033451956520425,0.3001242775478212,0.42256665855793774
10.0,0.001,0.5818218156771199,0.344763710136502,0.49486531589110166,0.6268634347872669,0.30570293843823865,0.42211355438904946
11.0,0.001,0.5652269110766076,0.3568282274231318,0.5081922874808139,0.6081411928444841,0.3081494127708899,0.42308772423150753
12.0,0.001,0.5592719111165018,0.3696304128800862,0.5228663888112282,0.6163011044016825,0.3059434334978054,0.4225023039641583
13.0,0.001,0.5593186274512123,0.3702389305286293,0.5226604283156862,0.6404943716999064,0.31844441354528286,0.4287593546468534
14.0,0.001,0.5519165535464542,0.37982966260558293,0.5317468185615498,0.5876910303496643,0.31162458071627497,0.4359320469389703
15.0,0.001,0.5446855910027604,0.39297765745947044,0.5473044279270073,0.5795086388129986,0.33386696820102196,0.4587304952324432
16.0,0.001,0.5332069627315034,0.39767883150832983,0.5517063266990637,0.606150693731391,0.29120664580633976,0.41075535812397124
17.0,0.001,0.536917648147839,0.3846989405483154,0.5375877256951328,0.5719663333711267,0.3352078609142044,0.45585306981370133
18.0,0.001,0.5167976088499598,0.41808962860350274,0.5725720432047281,0.5661435437539629,0.346816870384517,0.4675323960310083
19.0,0.001,0.5195093125901149,0.4063390815784046,0.5591326556029864,0.5650277613352257,0.3484400620244879,0.47158125646029203
20.0,0.001,0.5259313544699253,0.40778514732805693,0.5623061520586408,0.5574828947153617,0.3729888009410748,0.4964238470294632
21.0,0.001,0.504083872903091,0.42796321656679437,0.5812581967714674,0.5667067319092985,0.354741001699584,0.47573090424998205
22.0,0.001,0.499606974024809,0.4327059567031616,0.5872580356880162,0.5594796574355357,0.3507586647479767,0.46870585566665673
23.0,0.001,0.4960583906819802,0.4338084839229863,0.5884855931387579,0.5907848646167251,0.2985325555077244,0.4153335062764985
24.0,0.001,0.4925520206604902,0.44662157506420525,0.6019543006735157,0.5741983223513504,0.3606565982620397,0.4816508768986184
