epoch,lr,loss,iou,dice,val_loss,val_iou,val_dice
0.0,0.001,1.1121976135613083,0.11401868216839202,0.010670867539527094,1.0343724411914947,0.0834240976218031,0.025379107084740695
1.0,0.001,0.9658953522319917,0.2108207086407478,0.06416666892927128,0.9321029550403958,0.2931632269603332,0.0816830239386406
2.0,0.001,0.7263214808779878,0.3215561607851201,0.3380156579763691,0.6176503189015458,0.39154652801998696,0.47454572066301054
3.0,0.001,0.5164475173919232,0.43299588152305296,0.5786442697135668,0.5173921021673109,0.3718377024198503,0.5029319229947388
4.0,0.001,0.47631745504868495,0.45465041989204075,0.609489923188162,0.4591249880469498,0.4568914597099177,0.5929251243563392
5.0,0.001,0.45370963694793837,0.4740746882353006,0.629397377029347,0.4501673665316373,0.4647699983293725,0.6041229192827173
6.0,0.001,0.4315171510755242,0.4992791458288351,0.654914433866504,0.4560134790687465,0.4951218891540046,0.6272526237273972
7.0,0.001,0.4259566565032129,0.5025247195755418,0.6586862943853437,0.5414280387269661,0.3422825997917703,0.4882836316300883
8.0,0.001,0.40657136874733035,0.5223908254527309,0.67729617199406,0.4699618831620436,0.5019894459983261,0.6306474230377513
9.0,0.001,0.4017308896721958,0.5281633885275933,0.6821559969224954,0.49204040860880693,0.48287517957094556,0.6163651977963466
10.0,0.001,0.3941148695620624,0.5387247582703341,0.6922972638214251,0.44508775468561423,0.5116664156846228,0.6416903845816531
11.0,0.001,0.38407358812627856,0.5495602743072074,0.7008864780868427,0.45349975523434216,0.5192535362522235,0.6504743974055953
12.0,0.001,0.3895899782368502,0.541570151242548,0.6939503127816739,0.43309076019812387,0.5238760844528212,0.6565047401408892
13.0,0.001,0.3843621967191046,0.5491788705761532,0.7004180040577531,0.448256941989966,0.44514109986989,0.5909812129961044
14.0,0.001,0.3768852739171548,0.5639026843398192,0.7132762299961798,0.45222892884905813,0.4996573813308168,0.6374103149754275
15.0,0.001,0.36556667960309364,0.5681539058421091,0.7182402805281807,0.42863189161188836,0.5345129123692411,0.6631779587137597
16.0,0.001,0.35748092293158756,0.5832065489124932,0.7299208274958013,0.39563336689293555,0.5396892030461687,0.6737244080143098
17.0,0.001,0.35399724934975824,0.5883319674441324,0.7343106686907693,0.43985026984633907,0.44092948068576543,0.5836061694162924
18.0,0.001,0.3492730220707206,0.5918964495168625,0.7373629676375659,0.38570154408900126,0.5213668434745552,0.6592698185230682
19.0,0.001,0.35433530135007646,0.5826151502071858,0.729648820249187,0.395682895821801,0.5603275121896092,0.6902930528153699
20.0,0.001,0.34291791548202566,0.5965225440519963,0.7406307600289643,0.3747698069370274,0.5525996059071329,0.6865394845938522
21.0,0.001,0.34217009872391624,0.5962946203358372,0.7406652679625819,0.37727961812157623,0.5506900443598844,0.683251846121211
22.0,0.001,0.3343081387703295,0.6064872599139288,0.7483355366463637,0.5064116213953804,0.36801008639507504,0.5073284034410633
23.0,0.001,0.33687032381822535,0.6038439229328884,0.7463227493309744,0.4049358865197866,0.4830066463487422,0.627566635805869
24.0,0.001,0.3334115068246792,0.6061181049916482,0.7472657112153109,0.5898260563526099,0.28905563699311143,0.42399805864604995
25.0,0.001,0.33893658215929934,0.5948172166626184,0.7379140583090937,0.36434646266424003,0.5523796553118284,0.688034299149941
26.0,0.001,0.31546381464252227,0.6290881366955765,0.7663668134289788,0.3953831003018003,0.5049023880622249,0.6464240694261651
27.0,0.001,0.3295988981890214,0.6144629542681146,0.7552116751186755,0.37330515276887577,0.5674338375154104,0.6998106375317806
28.0,0.001,0.31727150900216844,0.6224241847259742,0.760991192071504,0.36589502159946247,0.5517556442173093,0.6868265536054583
29.0,0.001,0.3152514751758668,0.6257307783219975,0.7636934091456844,0.4749724457002854,0.4856857887144166,0.6220212784237317
30.0,0.001,0.31489465182477777,0.6308409059660386,0.7674395855597137,0.3531666356984322,0.5839964096313868,0.7115878477933101
31.0,0.001,0.31567312985078083,0.631411739545106,0.7678104508412895,0.42520796694129875,0.4507636155219294,0.5968292071362441
32.0,0.001,0.30556574047772916,0.637680303680359,0.7734140522195151,0.3606707205169268,0.5992592846676491,0.7265880442434803
33.0,0.001,0.30778379806063394,0.626591862375618,0.7641858138313581,0.39802001676487303,0.5150788365185023,0.6543924262627493
34.0,0.001,0.3112141876541949,0.6379023038385709,0.7735914342492499,0.4126837909200178,0.48521752058428597,0.6270243931704628
35.0,0.001,0.3030526569330847,0.642198074696746,0.776647326164744,0.3799138573731057,0.5194511265289264,0.6612502166560413
36.0,0.001,0.2942971688296114,0.6578042839301255,0.7882464709946991,0.35803343551045536,0.5661269461788156,0.699629521613245
37.0,0.001,0.2912205685559031,0.6520466807080735,0.7840782611447404,0.36892242171272893,0.5433421993279283,0.676796718053461
38.0,0.001,0.29330004804900717,0.6536582378712102,0.786263622462416,0.38394486863348604,0.53018918452762,0.6694539036295996
39.0,0.001,0.2897114468036921,0.6560234058379703,0.7869212883052306,0.44802139441265326,0.5130930449536324,0.6478355214850903
40.0,0.001,0.29448852617922544,0.6501395668674099,0.7826652244532228,0.3470646603091993,0.5772917470501195,0.7101093964706341
41.0,0.001,0.2878525186959025,0.6596334556467197,0.7894879144931719,0.36325257486242385,0.561775118514125,0.6944982913253378
42.0,0.001,0.27851789050384773,0.666828482773111,0.7955390208504661,0.38547853081989014,0.5766853444732153,0.7062397125508996
43.0,0.001,0.2691601769297154,0.6761668960787365,0.8021400921590449,0.3514893848760327,0.5756530143057027,0.70826404636374
44.0,0.001,0.2807578816042318,0.6577675746669114,0.788501493042749,0.4599669923393931,0.5291097556003131,0.6575248258257184
45.0,0.001,0.2980923353658094,0.6457823928820571,0.7788457940484154,0.3690369615723145,0.5337430120437185,0.672693292342798
46.0,0.001,0.26974911399959745,0.6755186737445726,0.8013215364271632,0.35752917235175025,0.5879836069765166,0.716574402086372
47.0,0.001,0.2658424252136187,0.6822118985020643,0.8064451706028306,0.38772977231156286,0.5811112260446059,0.7110299696371728
48.0,0.001,0.27003382470507126,0.6804532626329691,0.8050182669520152,0.35851741513446705,0.554308809479355,0.6892527346639851
49.0,0.001,0.27738128121119815,0.6647429913393552,0.793044085855927,0.36336900781496545,0.5670397939724784,0.7010926946960104
50.0,0.001,0.2691807835423327,0.6786861955345008,0.8037578222090213,0.3585121360662298,0.579456856506337,0.7087134003147285
51.0,0.001,0.2610322857977121,0.6841361749349258,0.8077538928762794,0.3436062743119702,0.5867647686626254,0.7164174363253434
52.0,0.001,0.25288409038217036,0.6912613644219543,0.8131091294225135,0.34057359742094634,0.5914957470737657,0.7207695261082716
53.0,0.001,0.25493791624419876,0.694102185673595,0.8153100355470786,0.37245521566935247,0.5616515945683594,0.6932664684603486
54.0,0.001,0.2645256519559529,0.6757814329934708,0.8017900204756877,0.37970907244729335,0.5792058019437857,0.7093647985913403
