epoch,lr,loss,iou,dice,val_loss,val_iou,val_dice
0.0,0.001,1.1398299874423385,0.1641536281318604,0.007530851859365844,1.0751858533974683,0.11957851199899043,0.014301948978791328
1.0,0.001,1.0308120388102222,0.2698623004698264,0.024471059942126505,1.0045198411694178,0.32117076643186365,0.025190826731654105
2.0,0.001,0.953341762160326,0.2849406540084014,0.0741150338767601,0.8936293628442528,0.3243992900219087,0.12478655003967
3.0,0.001,0.7695330420097748,0.35952858429153894,0.2920811402465757,0.653720709879048,0.2917161041803694,0.3719194636605988
4.0,0.001,0.5548565441911871,0.4202974938908933,0.5391795203394243,0.5148268169387961,0.45010081001984775,0.5597446114970983
5.0,0.001,0.47687216325626747,0.4632176475776028,0.6133675003078698,0.5332916525839385,0.42226479095681535,0.5431809121227871
6.0,0.001,0.4467781466710103,0.4833550402580118,0.6373701324152758,0.4614607110748373,0.4819894596845379,0.6108068737913592
7.0,0.001,0.4245247956994292,0.5161125670771242,0.6701251380393182,0.5238089346748264,0.46166213446005727,0.5918724498584659
8.0,0.001,0.4025924325279601,0.5409276548969015,0.6919629200147158,0.44530731237759164,0.5027697443756753,0.6367896102263676
9.0,0.001,0.39541992346768257,0.546862494716181,0.698752348783682,0.6388096976434806,0.36009740088296827,0.47483821728503006
10.0,0.001,0.3851913581420849,0.5465017985011812,0.6987238659113155,0.4065774263497388,0.5137692496998895,0.6490214327511533
11.0,0.001,0.39372646900547015,0.537681068561208,0.6902768185223599,0.4064918965509199,0.5050658270602035,0.6431881363586082
12.0,0.001,0.3692051683637229,0.5715308275122497,0.7195045483931161,0.4433194649880832,0.433820640546814,0.5758565260548201
13.0,0.001,0.3566207413549547,0.5890423536092613,0.7347391066414959,0.4130022232917269,0.5029958175747029,0.6396865392792751
14.0,0.001,0.347937064463055,0.5993212593049284,0.7427778318193277,0.46265462692558595,0.513821016325691,0.6426772521215016
15.0,0.001,0.3580009046119529,0.57095689351401,0.7200550930252266,0.41692680715763086,0.5185113435285481,0.656852300333192
16.0,0.001,0.34182636759110857,0.6028218199667704,0.7460568315171944,0.3791519724240564,0.5625774456294079,0.693267160963744
17.0,0.001,0.3353658832319371,0.6116816785828365,0.7528938139270506,0.3992850893856126,0.5463626499192511,0.6796571733969419
18.0,0.001,0.3416911205881602,0.6051813604793713,0.7479814288716862,0.40864893932818763,0.4886865137408257,0.6269767305566923
19.0,0.001,0.3236288090127629,0.6238244892348408,0.7628242245381573,0.389942323075076,0.55163462208121,0.68581061603459
20.0,0.001,0.33195403237621507,0.6143322969056492,0.7552724439400222,0.40082971665804257,0.5579401956396399,0.6891954973489034
21.0,0.001,0.32118485998604207,0.6254927849730507,0.7642899788864244,0.38216865687531765,0.5477038353371879,0.6819167797268872
