epoch,lr,loss,iou,dice,val_loss,val_iou,val_dice
0.0,0.001,1.036386756102244,0.031345966457960964,0.013608817877509507,0.9692278587211997,0.06795550043545603,0.044371387081100666
1.0,0.001,0.8638246627954337,0.10765338374491558,0.14923426362660153,0.8793213682659602,0.09377057239606432,0.13490225438452783
2.0,0.001,0.7863599072664212,0.1482376641060855,0.23302423288073412,0.8130956599267862,0.1395910151636414,0.20665274886114532
